product_name,url,image1_url,image2_url,product_price,description,sale_price,old_price,original_price,current_price,color,image_url,mpn,reference_code,category_id,Stock Status,color_homogeneizado,Categoria,Tag_1,Tag_2,Tag_3
Jeans standard,https://www.pullandbear.com/es/jeans-standard-l03684511?cS=415&pelement=621942833,https://static.pullandbear.net/assets/public/b384/537b/993e48f08052/e9748423058d/07686509415-M/07686509415-M.jpg?ts=1724949457341&w=438&f=auto,https://static.pullandbear.net/assets/public/4014/77e8/1cc147c7a8f6/a6dbc01b649c/07686509415-A2M/07686509415-A2M.jpg?ts=1724949364819&w=438&f=auto,12.99,"Jeans standard fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.",12.99,15.99,25.99,12.99,Azul flúor,https://static.pullandbear.net/assets/public/38ef/0183/6c764841bf48/75415aea2cd1/07686509415-C/07686509415-C.jpg?ts=1724949371903&w=106&f=auto,3684/511,3684511.0,1030204729.0,In stock,Azul claro,Pantalón,Cuello alto,Manga larga,Joggers
Jeans straight,https://www.pullandbear.com/es/jeans-straight-l07685522?cS=407&pelement=621942713,https://static.pullandbear.net/assets/public/d51d/66d1/decc49c790d1/40d25001c532/07685522407-M/07685522407-M.jpg?ts=1723449023976&w=438&f=auto,https://static.pullandbear.net/assets/public/c991/35f2/66104798a9ed/debd8f67ed54/07685522407-A2M/07685522407-A2M.jpg?ts=1723449021513&w=438&f=auto,12.99,"Jeans straight con acabado efecto vintage, con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en 100% algodón.",12.99,15.99,25.99,12.99,Azul oscuro,https://static.pullandbear.net/assets/public/ac5b/7d4b/68ef49d396c6/53c8fafdb066/07685522407-C/07685522407-C.jpg?ts=1722957140068&w=106&f=auto,7685/522,7685522.0,1030204729.0,In stock,Azul,Pantalón,Skinny,Monocromático,Monocromático
Jeans skater cargo,https://www.pullandbear.com/es/jeans-skater-cargo-l07684523?cS=833&pelement=629642560,https://static.pullandbear.net/assets/public/76e1/aa7b/de994df09dc4/61a6f44e515d/07684523833-M/07684523833-M.jpg?ts=1730797353720&w=438&f=auto,https://static.pullandbear.net/assets/public/a827/831a/27ae41cb823b/468b538f1738/07684523833-A2M/07684523833-A2M.jpg?ts=1730797330592&w=438&f=auto,12.99,"Jeans skater cargo con cintura con trabillas, bolsillos, y cierre de botón y cremallera.",12.99,15.99,35.99,12.99,Negro delavado,https://static.pullandbear.net/assets/public/9a1b/92d3/589949ddb928/5161ec2c16ee/07684523833-C/07684523833-C.jpg?ts=1728046674958&w=106&f=auto,7684/523,7684523.0,1030204729.0,In stock,Negro,Pantalón,Oversize,Straight,Rasgado
Jeans baggy,https://www.pullandbear.com/es/jeans-baggy-l03685514?cS=415&pelement=621942498,https://static.pullandbear.net/assets/public/73f4/fb7e/836e41859704/78b9fe4bdaf3/03685514415-M/03685514415-M.jpg?ts=1722951575552&w=438&f=auto,https://static.pullandbear.net/assets/public/0932/263e/e92a4aaf9fd4/d9121ba83454/03685514415-A2M/03685514415-A2M.jpg?ts=1722951630909&w=438&f=auto,12.99,"Jeans baggy disponibles en varios tonos, con logo, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en 100% algodón.",12.99,15.99,29.99,12.99,Azul flúor,https://static.pullandbear.net/assets/public/87ac/c0f1/0e2b4de6ad37/06b1b66c6227/03685514415-C/03685514415-C.jpg?ts=1717157303291&w=106&f=auto,3685/514,3685514.0,1030204729.0,In stock,Azul claro,Pantalón,Skinny,Streetwear,Straight
Pantalón tailoring baggy,https://www.pullandbear.com/es/pantalon-tailoring-baggy-l07678509?cS=802&pelement=677501169,https://static.pullandbear.net/assets/public/641b/27ee/47904495a8af/24dc5d98cc15/07678509802-M/07678509802-M.jpg?ts=1722507942906&w=438&f=auto,https://static.pullandbear.net/assets/public/9af2/c666/32ab409dbc68/a5a07bde5b38/07678509802-A2M/07678509802-A2M.jpg?ts=1722507934503&w=438&f=auto,9.99,"Pantalón de vestir tailoring con fit baggy, pinzas delanteras, cintura con trabillas y cierre de botón y cremallera, disponible en varios colores.",9.99,12.99,29.99,9.99,Gris,https://static.pullandbear.net/assets/public/b021/d9e9/5a4849589ff9/0d6534e060c6/07678509802-C/07678509802-C.jpg?ts=1719573844987&w=106&f=auto,7678/509,7678509.0,1030574254.0,In stock,Gris,Pantalón,Formal,Bohemio,Standard
Pantalón jogger técnico,https://www.pullandbear.com/es/pantalon-jogger-tecnico-l07679511?cS=700&pelement=664991653,https://static.pullandbear.net/assets/public/0aab/4c03/50cc4d548d6d/1ea9560d8270/07679511700-M/07679511700-M.jpg?ts=1732117909773&w=438&f=auto,https://static.pullandbear.net/assets/public/c0dc/2966/909d4565a8d8/173687b59788/07679511700-A2M/07679511700-A2M.jpg?ts=1732117867163&w=438&f=auto,9.99,Pantalón jogger técnico con cintura elástica con correa ajustable y bolsillos.,9.99,12.99,39.99,9.99,Marrón,https://static.pullandbear.net/assets/public/6e10/f97f/76be402f9730/e6a6f9d3aa1f/07679511700-C/07679511700-C.jpg?ts=1730366825705&w=106&f=auto,7679/511,7679511.0,1030574254.0,In stock,Marrón,Pantalón,Monocromático,Elegante,Chándal
Pantalón jogger tejido premium,https://www.pullandbear.com/es/pantalon-jogger-tejido-premium-l07679508?cS=700&pelement=664991133,https://static.pullandbear.net/assets/public/db1a/5af7/0af444b5808c/8b4258f3dc9d/07679508700-M/07679508700-M.jpg?ts=1732117499840&w=438&f=auto,https://static.pullandbear.net/assets/public/3fbe/9ad4/f9a444dcb0bc/475004049c39/07679508700-A2M/07679508700-A2M.jpg?ts=1732117454755&w=438&f=auto,9.99,"Pantalón jogger en tejido premium con cintura elástica con cordón, bolsillos y confeccionado en algodón.",9.99,12.99,29.99,9.99,Marrón,https://static.pullandbear.net/assets/public/4cb0/a41d/7aaa4db99096/de3d7d6f7a02/07679508700-C/07679508700-C.jpg?ts=1731427831060&w=106&f=auto,7679/508,7679508.0,1030574254.0,In stock,Marrón,Pantalón,Ajustado,Color oscuro,Deportivo
Pantalón cargo efecto lavado,https://www.pullandbear.com/es/pantalon-cargo-efecto-lavado-l07678520?cS=922&pelement=653836043,https://static.pullandbear.net/assets/public/cac5/ae9a/66754d1caed7/70328c56ff66/0767852092201-M/0767852092201-M.jpg?ts=1726743067437&w=438&f=auto,https://static.pullandbear.net/assets/public/5ea5/f516/ca3a4b9a8ffe/0637f9e0b331/0767852092201-A2M/0767852092201-A2M.jpg?ts=1726743032575&w=438&f=auto,9.99,Pantalón cargo efecto lavado con bolsillos y cintura elástica con cordón.,9.99,12.99,39.99,9.99,Gris oscuro,https://static.pullandbear.net/assets/public/6229/f69b/63394c57b918/67581ae8c72d/07678520922-C/07678520922-C.jpg?ts=1725367910339&w=106&f=auto,7678/520,7678520.0,1030574254.0,In stock,Gris,Pantalón,Color claro,Estampado,Deportivo
Pantalón carpenter doble pernera,https://www.pullandbear.com/es/pantalon-carpenter-doble-pernera-l03678520?cS=251&pelement=621942324,https://static.pullandbear.net/2/photos//2024/I/0/2/p/3678/520/251/3678520251_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1718024431310&w=438&f=auto,https://static.pullandbear.net/assets/public/5f6a/9215/d9e34999bd6c/2c40f0c1b863/03678520251-A2M/03678520251-A2M.jpg?ts=1718024672416&w=438&f=auto,9.99,"Pantalón carpenter disponible en varios tonos con detalle de doble pernera, con bolsillos, cierre de botón y cremallera y confeccionados en algodón.",9.99,12.99,29.99,9.99,Blanco roto,https://static.pullandbear.net/assets/public/0be4/caf8/c4e54561b7c5/eb0ec1251d7c/03678520251-C/03678520251-C.jpg?ts=1717582350465&w=106&f=auto,3678/520,3678520.0,1030204719.0,In stock,Blanco,Pantalón,Moderno,Joggers,Tailoring
Pantalón carpenter doble pernera,https://www.pullandbear.com/es/pantalon-carpenter-doble-pernera-l03678520?cS=700&pelement=621942321,https://static.pullandbear.net/2/photos//2024/I/0/2/p/3678/520/700/3678520700_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1718024439026&w=438&f=auto,https://static.pullandbear.net/assets/public/9f58/d542/615e4229b945/9a7e3ec97dba/03678520700-A2M/03678520700-A2M.jpg?ts=1718024404379&w=438&f=auto,9.99,"Pantalón carpenter disponible en varios tonos con detalle de doble pernera, con bolsillos, cierre de botón y cremallera y confeccionados en algodón.",9.99,12.99,29.99,9.99,Marrón,https://static.pullandbear.net/assets/public/4bf3/6773/bb5c4ec5b53f/c8964fa3f0a1/03678520700-C/03678520700-C.jpg?ts=1717582352386&w=106&f=auto,3678/520,3678520.0,1030204719.0,In stock,Marrón,Pantalón,Manga larga,Color claro,Manga corta
Jeans standard,https://www.pullandbear.com/es/jeans-standard-l07684538?cS=500&pelement=653832576,https://static.pullandbear.net/assets/public/adca/0230/2bd0495e8e12/dcf56e852df5/07684538500-M/07684538500-M.jpg?ts=1728291023129&w=438&f=auto,https://static.pullandbear.net/assets/public/aa76/e08e/ad95473c9a2a/27e2b605ec78/07684538500-A2M/07684538500-A2M.jpg?ts=1728291016879&w=438&f=auto,12.99,"Jeans standard con cintura con trabillas, cierre de botón y cremallera, y diseño de cinco bolsillos.",12.99,15.99,25.99,12.99,Verde,https://static.pullandbear.net/assets/public/5853/190a/c9ec41e68c37/ef6e502e7c0f/07684538500-C/07684538500-C.jpg?ts=1727367369561&w=106&f=auto,7684/538,7684538.0,1030204729.0,In stock,Verde,Pantalón,Skinny,Cargo,Sin mangas
Pantalón jogger soft knit,https://www.pullandbear.com/es/pantalon-jogger-soft-knit-l07676516?cS=806&pelement=621934710,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7676/516/806/7676516806_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1702889744609&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7676/516/806/7676516806_2_2_0.jpg?imwidth=%3Awidth%3A&ts=1702889744608&w=438&f=auto,9.99,Pantalón jogger soft knit con bolsillos y cintura elástica con cordón ajustable.,9.99,12.99,25.99,9.99,Piedra,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7676/516/806/7676516806_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1702390439975&w=106&f=auto,7676/516,7676516.0,1030204719.0,In stock,Marrón claro,Pantalón,Tailoring,Skater,Minimalista
Pantalón serpiente STWD,https://www.pullandbear.com/es/pantalon-serpiente-stwd-l07678530?cS=800&pelement=628713033,https://static.pullandbear.net/assets/public/1164/610d/3b5a450c8d69/a02121860c36/07678530800-M/07678530800-M.jpg?ts=1729006251450&w=438&f=auto,https://static.pullandbear.net/assets/public/24b4/923d/355242cd9731/0839d27a144f/07678530800-A2M/07678530800-A2M.jpg?ts=1729006246476&w=438&f=auto,9.99,"Pantalón STWD de color negro con detalle de print de serpiente, con bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionado en tejido 100% algodón.  Total look",9.99,12.99,35.99,9.99,Negro,https://static.pullandbear.net/assets/public/7e9b/4c39/08ca4eccbc9d/e37c01283b17/07678530800-C/07678530800-C.jpg?ts=1729587208065&w=106&f=auto,7678/530,7678530.0,1030204719.0,In stock,Negro,Pantalón,Cargo,Joggers,Manga corta
Jeans skater cargo,https://www.pullandbear.com/es/jeans-skater-cargo-l07684523?cS=415&pelement=662960153,https://static.pullandbear.net/assets/public/6ad9/73e6/70274fba9d59/c68be8eb9062/07684523415-M/07684523415-M.jpg?ts=1730722770472&w=438&f=auto,https://static.pullandbear.net/assets/public/4718/28db/423e4b9d88ba/56dbeddf2712/07684523415-a6m/07684523415-a6m.jpg?ts=1729603068673&w=438&f=auto,12.99,"Jeans skater cargo con cintura con trabillas, bolsillos, y cierre de botón y cremallera.",12.99,15.99,35.99,12.99,Azul flúor,https://static.pullandbear.net/assets/public/17cf/62e5/96434cc5a492/44b1213a4f7d/07684523415-C/07684523415-C.jpg?ts=1729603069406&w=106&f=auto,7684/523,7684523.0,1030574254.0,In stock,Azul claro,Pantalón,Skater,Joggers,Chándal
Pantalón tailoring P&B Black Label,https://www.pullandbear.com/es/pantalon-tailoring-pb-black-label-l07678519?cS=407&pelement=627100460,https://static.pullandbear.net/assets/public/d9a8/8c4d/d5224c89814b/390f46ec7280/07678519407-M/07678519407-M.jpg?ts=1731921907314&w=438&f=auto,https://static.pullandbear.net/assets/public/1b24/4102/4ff248909a59/a3833603a3e4/07678519407-A2M/07678519407-A2M.jpg?ts=1731921898024&w=438&f=auto,9.99,Pantalón de vestir tailoring y fit jogger con cintura elástica con cordón y bolsillos.  Colección P&amp;B Black Label,9.99,12.99,39.99,9.99,Azul oscuro,https://static.pullandbear.net/assets/public/e49a/50da/77704678967d/cd60b9b6f177/07678519407-C/07678519407-C.jpg?ts=1732535646213&w=106&f=auto,7678/519,7678519.0,1030204719.0,In stock,Azul,Pantalón,Chándal,Carrot,Skater
Pantalón baggy pana,https://www.pullandbear.com/es/pantalon-baggy-pana-l03680502?cS=922&pelement=670030190,https://static.pullandbear.net/assets/public/a617/fc2b/a48840e6a1db/8774daf197c9/03680502922-M/03680502922-M.jpg?ts=1732116594053&w=438&f=auto,https://static.pullandbear.net/assets/public/c479/fd7f/8b8f454588fc/577c90bbdad1/03680502922-A2M/03680502922-A2M.jpg?ts=1732552401956&w=438&f=auto,9.99,"Pantalón de corte baggy en tejido de pana, con bolsillos y cintura elástica.",9.99,12.99,29.99,9.99,Gris oscuro,https://static.pullandbear.net/assets/public/aa57/d9da/766f477db9a7/3c7c3d6e9688/03680502922-C/03680502922-C.jpg?ts=1732036635933&w=106&f=auto,3680/502,3680502.0,1030204719.0,In stock,Gris,Pantalón,Tailoring,Manga larga,Sin mangas
Pantalón jogger bolsillos,https://www.pullandbear.com/es/pantalon-jogger-bolsillos-l07678501?cS=505&pelement=621942571,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7678/501/505/7678501505_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1717405561798&w=438&f=auto,https://static.pullandbear.net/assets/public/5fc1/a3e1/186e40bbb123/efa09e0cbde7/07678903505-A2M/07678903505-A2M.jpg?ts=1717408736103&w=438&f=auto,9.99,"Pantalón jogger con bolsillos delanteros, cintura elástica con cordón y en tejido 100% algodón.",9.99,12.99,25.99,9.99,Caqui,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7678/501/505/7678501505_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1716194942213&w=106&f=auto,7678/501,7678501.0,1030204719.0,In stock,Marrón claro,Pantalón,Bohemio,Joggers,Casual
Pantalón jogger bolsillos,https://www.pullandbear.com/es/pantalon-jogger-bolsillos-l07678501?cS=800&pelement=621942570,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7678/501/800/7678501800_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1717408681722&w=438&f=auto,https://static.pullandbear.net/assets/public/50a9/f2f7/e9c046509e8f/4b77b1e3dce7/07678501800-A2M/07678501800-A2M.jpg?ts=1717408756400&w=438&f=auto,9.99,"Pantalón jogger con bolsillos delanteros, cintura elástica con cordón y en tejido 100% algodón.",9.99,12.99,25.99,9.99,Negro,https://static.pullandbear.net/assets/public/2ecf/c2ce/38cd44759da6/8658cfa14f4a/07678501800-C/07678501800-C.jpg?ts=1716972360615&w=106&f=auto,7678/501,7678501.0,1030204719.0,In stock,Negro,Pantalón,Chándal,Estampado,Skater
Jeans super baggy,https://www.pullandbear.com/es/jeans-super-baggy-l07684519?cS=824&pelement=677501259,https://static.pullandbear.net/assets/public/1e41/eacd/f0d44ff1b4bf/27b4db284a08/07684519824-M/07684519824-M.jpg?ts=1723208240087&w=438&f=auto,https://static.pullandbear.net/assets/public/7132/0f8e/c2124eaab94b/88a54c44f96c/07684519824-A2M/07684519824-A2M.jpg?ts=1723208234351&w=438&f=auto,12.99,"Jeanks super baggy con cintura con trabillas, diseño de cinco bolsillos y cierre de cremallera y botón.",12.99,15.99,29.99,12.99,Vigoré oscuro,https://static.pullandbear.net/assets/public/feef/2e1c/abb749c2a2cb/d92e747a40e5/07684519824-C/07684519824-C.jpg?ts=1721998699181&w=106&f=auto,7684/519,7684519.0,1030574254.0,In stock,Negro,Pantalón,Vintage,Cuello alto,Ajustada
Jeans skater paisley,https://www.pullandbear.com/es/jeans-skater-paisley-l07685537?cS=433&pelement=660630569,https://static.pullandbear.net/assets/public/5f81/439f/a18740b7bfa8/dbdf6d9706cc/07685537433-M/07685537433-M.jpg?ts=1729585702350&w=438&f=auto,https://static.pullandbear.net/assets/public/e3e2/1fad/d5f54f36bc30/693fbd42a9af/07685537433-A2M/07685537433-A2M.jpg?ts=1729585688326&w=438&f=auto,12.99,"Jeans skater con estampado pailsey, cintura con trabillas, diseño de cinco bolsillos y cierre de botón y cremallera.",12.99,15.99,35.99,12.99,Azul lavanda,https://static.pullandbear.net/assets/public/f10c/ba06/3212469c9d70/edfd94568f46/07685537433-C/07685537433-C.jpg?ts=1728046677766&w=106&f=auto,7685/537,7685537.0,1030574254.0,In stock,Azul,Pantalón,Sin mangas,Vintage,Vintage
